BRANCH1,SUBJECT,TITLE,CHANNEL,Video URL,ID,UNIT,YEAR,BRANCH
IT,Database Management System,"SQL Query Basics: Insert, Select, Update, and Delete",Engineer Man,https://www.youtube.com/watch?v=QX1eOjAZzws,2.2.0,2,3,IT-3
IT,Database Management System,SQL Joins Explained |¦| Joins in SQL |¦| SQL Tutorial,Socratica,https://www.youtube.com/watch?v=9yeOJ0ZMUYw,2.2.1,2,3,IT-3
IT,Database Management System,Intermediate SQL Tutorial | Unions | Union Operator,Alex The Analyst,https://www.youtube.com/watch?v=lYKkro6rKm0,2.2.2,2,3,IT-3
IT,Database Management System,MINUS Operator in SQL | Oracle SQL fundamentals,DBA Genesis,https://www.youtube.com/watch?v=9_ec95A-i_E,2.2.3,2,3,IT-3
IT,Database Management System,T-SQL - Cursors,TutorialsPoint,https://www.youtube.com/watch?v=D6A3BMzk1w4,2.2.4,2,3,IT-3
IT,Database Management System,Triggers In SQL | Triggers In Database | SQL Triggers Tutorial For Beginners | Edureka,edureka!,https://www.youtube.com/watch?v=f6VWSlnHGCE,2.2.5,2,3,IT-3
IT,Database Management System,Oracle - PL/SQL - Creating Procedure,TutorialsPoint,https://www.youtube.com/watch?v=ylGyRf88XEU,2.2.6,2,3,IT-3
IT,Database Management System,Database Design Course - Learn how to design and plan a database for beginners,freeCodeCamp.org,https://www.youtube.com/watch?v=ztHopE5Wnpc,3.0.1,3,3,IT-3
IT,Database Management System,DBMS - Functional Dependencies (FDs),TutorialsPoint,https://www.youtube.com/watch?v=zZ6mzr5v7ws,3.0.2,3,3,IT-3
IT,Database Management System,"What is Normalization in SQL? | Database Normalization Forms - 1NF, 2NF, 3NF, BCNF | Edureka",edureka!,https://www.youtube.com/watch?v=ABwD8IYByfk,3.0.3,3,3,IT-3
IT,Database Management System,First Normal Form (1NF) | Database Normalization | DBMS,Studytonight with Abhishek,https://www.youtube.com/watch?v=mUtAPbb1ECM,3.0.4,3,3,IT-3
IT,Database Management System,Second Normal Form (2NF) | Database Normalization | DBMS,Studytonight with Abhishek,https://www.youtube.com/watch?v=R7UblSu4744,3.0.5,3,3,IT-3
IT,Database Management System,Third Normal Form (3NF) | Database Normalization | DBMS,Studytonight with Abhishek,https://www.youtube.com/watch?v=aAx_JoEDXQA,3.0.6,3,3,IT-3
IT,Database Management System,bcnf normalization in database with example,Education 4u,https://www.youtube.com/watch?v=b39IhcO7qsA,3.0.7,3,3,IT-3
IT,Database Management System,Lec 4: Functional dependency in DBMS | What is functional dependency | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=dR-jJimWWHA,3.0.8,3,3,IT-3
IT,Database Management System,DBMS - Problem-1 To check Whether a Decomposition is Lossless,TutorialsPoint,https://www.youtube.com/watch?v=dgYJmclPsEQ,3.0.9,3,3,IT-3
IT,Database Management System,Lec 4: Functional dependency in DBMS | What is functional dependency | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=dR-jJimWWHA,3.1.0,3,3,IT-3
IT,Database Management System,7 Database Paradigms,Fireship,https://www.youtube.com/watch?v=W2Z7fbCLSTw,3.1.1,3,3,IT-3
IT,Database Management System,transaction management in dbms tutorial | DBMS,Education 4u,https://www.youtube.com/watch?v=eYQwKi7P8MM,4.0.1,4,3,IT-3
IT,Database Management System,DBMS - Testing of Serializability,TutorialsPoint,https://www.youtube.com/watch?v=VqpfBwzFWUA,4.0.2,4,3,IT-3
IT,Database Management System,DBMS - Serializability and Recoverability,TutorialsPoint,https://www.youtube.com/watch?v=UGA4xjEGi-0,4.0.3,4,3,IT-3
IT,Database Management System,Lec-84: Conflict Serializability | Precedence Graph | Transaction | DBMS,Gate Smashers,https://www.youtube.com/watch?v=zv0ba0Iok1Y,4.0.4,4,3,IT-3
IT,Database Management System,VIEW SERIALIZABILITY: Concept &amp; Example (DBMS),Ritu Kapur Classes,https://www.youtube.com/watch?v=li_wULDbxCk,4.0.5,4,3,IT-3
IT,Database Management System,DBMS - Serializability and Recoverability,TutorialsPoint,https://www.youtube.com/watch?v=UGA4xjEGi-0,4.0.6,4,3,IT-3
IT,Database Management System,Lec-106: Deferred Database Modification in DBMS | Log Based Recovery | Imp for UGC NET and KVS,Gate Smashers,https://www.youtube.com/watch?v=0YhOYqPeq0g,4.0.7,4,3,IT-3
IT,Database Management System,database recovery management | DBMS,Education 4u,https://www.youtube.com/watch?v=HnVo3_iH76w,4.0.8,4,3,IT-3
IT,Database Management System,DBMS - Checkpoints,TutorialsPoint,https://www.youtube.com/watch?v=9V8MDe2AuAQ,4.0.9,4,3,IT-3
IT,Database Management System,L-4.1: DEADLOCK concept | Example | Necessary condition | Operating System,Gate Smashers,https://www.youtube.com/watch?v=rWFH6PLOIEI,4.1.0,4,3,IT-3
IT,Database Management System,DBMS - Distributed Database System,TutorialsPoint,https://www.youtube.com/watch?v=aUyqZxn12sY,4.1.1,4,3,IT-3
IT,Database Management System,DBMS - Distributed Database System,TutorialsPoint,https://www.youtube.com/watch?v=aUyqZxn12sY,4.1.2,4,3,IT-3
IT,Database Management System,Concurrency Control in dbms |conflicts of serializabity of transactions| DBMS,Education 4u,https://www.youtube.com/watch?v=2Um-j_TTlZM,4.1.3,4,3,IT-3
IT,Database Management System,Concurrency Control in dbms |conflicts of serializabity of transactions| DBMS,Education 4u,https://www.youtube.com/watch?v=2Um-j_TTlZM,5.0.1,5,3,IT-3
IT,Database Management System,lock based protocol in database | concurrency control techniques | dbms,Education 4u,https://www.youtube.com/watch?v=s1YEg1L0sH0,5.0.2,5,3,IT-3
IT,Database Management System,time stamping method in database | DBMS,Education 4u,https://www.youtube.com/watch?v=aeykOjWjT5Q,5.0.3,5,3,IT-3
IT,Database Management System,DBMS - Optimistic Techniques,TutorialsPoint,https://www.youtube.com/watch?v=gS59GdeA7AE,5.0.4,5,3,IT-3
IT,Database Management System,DBMS - Granularity of Data Items,TutorialsPoint,https://www.youtube.com/watch?v=q_-fhQXOQbg,5.0.5,5,3,IT-3
IT,Database Management System,Introduction of Multiversion concurrency control technique ( MVCC)- lecture169/DBMS,asha khilrani,https://www.youtube.com/watch?v=BO1La0NcBaw,5.0.6,5,3,IT-3
IT,Database Management System,Recovery With Concurrent Transaction - Transaction Management - Database Management System,Ekeeda,https://www.youtube.com/watch?v=44NBfUPV6MY,5.0.7,5,3,IT-3
IT,Database Management System,Oracle Case Study: How Oracle Plans for Uncertainty,Oracle,https://www.youtube.com/watch?v=pQAJLBYxRtg,5.0.8,5,3,IT-3
CSE,Mathematics-I ,Types of Matrices with Examples,Mulkek,https://www.youtube.com/watch?v=Kbv7rw6sUBo,1.0.1,1,1,CSE-1
CSE,Mathematics-I ,Rank-Nullity Theorem for Matrix | Rank Nullity Theorem | Rank-Nullity Theorem Problems,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=_d0x_xV1vMg,1.0.2,1,1,CSE-1
CSE,Mathematics-I ,Solving Systems of Equations By Elimination &amp; Substitution With 2 Variables,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=oKqtgz2eo-Y,1.0.3,1,1,CSE-1
CSE,Mathematics-I ,Caley Hamilton Theorem for the matrix || Caley Hamilton Theorem,Civil learning online,https://www.youtube.com/watch?v=8GsVR4KDr-c,1.0.4,1,1,CSE-1
CSE,Mathematics-I ,"Eigenvectors and eigenvalues | Chapter 14, Essence of linear algebra",3Blue1Brown,https://www.youtube.com/watch?v=PFDu9oVAE-g,1.0.5,1,1,CSE-1
CSE,Mathematics-I ,Introduction to Limits,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=zLozwNf5r-8,2.0.1,2,1,CSE-1
CSE,Mathematics-I ,Rolle&#39;s Theorem,Mathispower4u,https://www.youtube.com/watch?v=2_FCYzch8ww,2.0.2,2,1,CSE-1
CSE,Mathematics-I ,B-TECH|M1|VERIFY CAUCHY&#39;S MEAN VALUE THEOREM|B-TECH EXAM IMPORTANT questions|#btech #btechmaths,RS ACADEMY,https://www.youtube.com/watch?v=kHA8Bg9M4kI,2.0.3,2,1,CSE-1
CSE,Mathematics-I ,Successive Differentiation|Leibnitz&#39;s Theorem|Lecture 03|ENGINEERING MATHEMATICS|PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=PHIGwMmi7iU,2.0.4,2,1,CSE-1
CSE,Mathematics-I ,The Cartesian Coordinate System - The Basics!,patrickJMT,https://www.youtube.com/watch?v=gGEtuRcL8lA,2.0.5,2,1,CSE-1
CSE,Mathematics-I ,Basic How to Convert Cartesian to Polar Coordinates,Anil Kumar,https://www.youtube.com/watch?v=XCdrplDBIDc,2.0.6,2,1,CSE-1
CSE,Mathematics-I ,Mathematics: Illustration on Euler&#39;s Theorem on Homogeneous Function,Edredo for Learners,https://www.youtube.com/watch?v=palSdK9P-ns,3.0.1,3,1,CSE-1
CSE,Mathematics-I ,Difference Between Partial and Total Derivative,Alexander Fufaev (fufaev.org),https://www.youtube.com/watch?v=Kp7sSp5Kn7o,3.0.2,3,1,CSE-1
CSE,Mathematics-I ,"Taylor series | Chapter 11, Essence of calculus",3Blue1Brown,https://www.youtube.com/watch?v=3d6DsjIBzJ4,3.0.3,3,1,CSE-1
CSE,Mathematics-I ,Absolute Maximum and Minimum Values of Multivariable Functions (Part 1),patrickJMT,https://www.youtube.com/watch?v=vkzsxvucLjQ,3.0.4,3,1,CSE-1
CSE,Mathematics-I ,How to Set Up Double Integrals,Serpentine Integral,https://www.youtube.com/watch?v=gifQWtTWqEY,4.0.1,4,1,CSE-1
CSE,Mathematics-I ,Calculus - How to find the bounds of a triple integral,MySecretMathTutor,https://www.youtube.com/watch?v=12B4QQZVM1c,4.0.2,4,1,CSE-1
CSE,Mathematics-I ,❖ Double Integrals - Changing Order of Integration ❖,patrickJMT,https://www.youtube.com/watch?v=j6A44yQrGfU,4.0.3,4,1,CSE-1
CSE,Mathematics-I ,"Change of variables | MIT 18.02SC Multivariable Calculus, Fall 2010",MIT OpenCourseWare,https://www.youtube.com/watch?v=lCKxeRiBdjQ,4.0.4,4,1,CSE-1
CSE,Mathematics-I ,"Gradient, Divergence &amp; Curl",Physics Jessy,https://www.youtube.com/watch?v=FXTt6Sa79mI,5.0.1,5,1,CSE-1
CSE,Mathematics-I ,Directional derivative,Khan Academy,https://www.youtube.com/watch?v=N_ZRcLheNv0,5.0.2,5,1,CSE-1
CSE,Mathematics-I ,Introduction to the line integral | Multivariable Calculus | Khan Academy,Khan Academy,https://www.youtube.com/watch?v=_60sKaoRmhU,5.0.5,5,1,CSE-1
CSE,Mathematics-I ,"Line, Surface and Volume Integral",Padmasri Naban,https://www.youtube.com/watch?v=NyG0vRn5FfU,5.0.6,5,1,CSE-1
CSE,Mathematics-I ,Disk &amp; Washer Method - Calculus,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=SAHSVg7Jw_A,5.0.7,5,1,CSE-1
CSE,Mathematics-I ,Gauss&#39;s Divergence Theorem,Steve Brunton,https://www.youtube.com/watch?v=TORt20_HjMY,5.0.7,5,1,CSE-1
CSE,Mathematics-I ,Green&#39;s Theorem,patrickJMT,https://www.youtube.com/watch?v=a_zdFvYXX_c,5.0.8,5,1,CSE-1
CSE,Mathematics-I ,Stokes&#39; Theorem on Manifolds,Aleph 0,https://www.youtube.com/watch?v=1lGM5DEdMaw,5.0.9,5,1,CSE-1
IT,Mathematics-I ,Types of Matrices with Examples,Mulkek,https://www.youtube.com/watch?v=Kbv7rw6sUBo,1.0.1,1,1,IT-1
IT,Mathematics-I ,Rank-Nullity Theorem for Matrix | Rank Nullity Theorem | Rank-Nullity Theorem Problems,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=_d0x_xV1vMg,1.0.2,1,1,IT-1
IT,Mathematics-I ,Solving Systems of Equations By Elimination &amp; Substitution With 2 Variables,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=oKqtgz2eo-Y,1.0.3,1,1,IT-1
IT,Mathematics-I ,Caley Hamilton Theorem for the matrix || Caley Hamilton Theorem,Civil learning online,https://www.youtube.com/watch?v=8GsVR4KDr-c,1.0.4,1,1,IT-1
IT,Mathematics-I ,"Eigenvectors and eigenvalues | Chapter 14, Essence of linear algebra",3Blue1Brown,https://www.youtube.com/watch?v=PFDu9oVAE-g,1.0.5,1,1,IT-1
IT,Mathematics-I ,Introduction to Limits,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=zLozwNf5r-8,2.0.1,2,1,IT-1
IT,Mathematics-I ,Rolle&#39;s Theorem,Mathispower4u,https://www.youtube.com/watch?v=2_FCYzch8ww,2.0.2,2,1,IT-1
IT,Mathematics-I ,B-TECH|M1|VERIFY CAUCHY&#39;S MEAN VALUE THEOREM|B-TECH EXAM IMPORTANT questions|#btech #btechmaths,RS ACADEMY,https://www.youtube.com/watch?v=kHA8Bg9M4kI,2.0.3,2,1,IT-1
IT,Mathematics-I ,Successive Differentiation|Leibnitz&#39;s Theorem|Lecture 03|ENGINEERING MATHEMATICS|PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=PHIGwMmi7iU,2.0.4,2,1,IT-1
IT,Mathematics-I ,The Cartesian Coordinate System - The Basics!,patrickJMT,https://www.youtube.com/watch?v=gGEtuRcL8lA,2.0.5,2,1,IT-1
IT,Mathematics-I ,Basic How to Convert Cartesian to Polar Coordinates,Anil Kumar,https://www.youtube.com/watch?v=XCdrplDBIDc,2.0.6,2,1,IT-1
IT,Mathematics-I ,Mathematics: Illustration on Euler&#39;s Theorem on Homogeneous Function,Edredo for Learners,https://www.youtube.com/watch?v=palSdK9P-ns,3.0.1,3,1,IT-1
IT,Mathematics-I ,Difference Between Partial and Total Derivative,Alexander Fufaev (fufaev.org),https://www.youtube.com/watch?v=Kp7sSp5Kn7o,3.0.2,3,1,IT-1
IT,Mathematics-I ,"Taylor series | Chapter 11, Essence of calculus",3Blue1Brown,https://www.youtube.com/watch?v=3d6DsjIBzJ4,3.0.3,3,1,IT-1
IT,Mathematics-I ,Absolute Maximum and Minimum Values of Multivariable Functions (Part 1),patrickJMT,https://www.youtube.com/watch?v=vkzsxvucLjQ,3.0.4,3,1,IT-1
IT,Mathematics-I ,How to Set Up Double Integrals,Serpentine Integral,https://www.youtube.com/watch?v=gifQWtTWqEY,4.0.1,4,1,IT-1
IT,Mathematics-I ,Calculus - How to find the bounds of a triple integral,MySecretMathTutor,https://www.youtube.com/watch?v=12B4QQZVM1c,4.0.2,4,1,IT-1
IT,Mathematics-I ,❖ Double Integrals - Changing Order of Integration ❖,patrickJMT,https://www.youtube.com/watch?v=j6A44yQrGfU,4.0.3,4,1,IT-1
IT,Mathematics-I ,"Change of variables | MIT 18.02SC Multivariable Calculus, Fall 2010",MIT OpenCourseWare,https://www.youtube.com/watch?v=lCKxeRiBdjQ,4.0.4,4,1,IT-1
IT,Mathematics-I ,"Gradient, Divergence &amp; Curl",Physics Jessy,https://www.youtube.com/watch?v=FXTt6Sa79mI,5.0.1,5,1,IT-1
IT,Mathematics-I ,Directional derivative,Khan Academy,https://www.youtube.com/watch?v=N_ZRcLheNv0,5.0.2,5,1,IT-1
IT,Mathematics-I ,Introduction to the line integral | Multivariable Calculus | Khan Academy,Khan Academy,https://www.youtube.com/watch?v=_60sKaoRmhU,5.0.3,5,1,IT-1
IT,Mathematics-I ,"Line, Surface and Volume Integral",Padmasri Naban,https://www.youtube.com/watch?v=NyG0vRn5FfU,5.0.4,5,1,IT-1
IT,Mathematics-I ,Disk &amp; Washer Method - Calculus,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=SAHSVg7Jw_A,5.0.5,5,1,IT-1
IT,Mathematics-I ,Gauss&#39;s Divergence Theorem,Steve Brunton,https://www.youtube.com/watch?v=TORt20_HjMY,5.0.6,5,1,IT-1
IT,Mathematics-I ,Green&#39;s Theorem,patrickJMT,https://www.youtube.com/watch?v=a_zdFvYXX_c,5.0.7,5,1,IT-1
IT,Mathematics-I ,Stokes&#39; Theorem on Manifolds,Aleph 0,https://www.youtube.com/watch?v=1lGM5DEdMaw,5.0.8,5,1,IT-1
CSE,Mathematics-II ,Higher Order Constant Coefficient Differential Equations: y&#39;&#39;&#39;+y&#39;=0 and y&#39;&#39;&#39;&#39;-3y&#39;&#39;&#39;+3y&#39;&#39;-y&#39;=0,Dr. Trefor Bazett,https://www.youtube.com/watch?v=is0F0u62IbY,1.0.1,1,1,CSE-1
CSE,Mathematics-II ,❖ Reduction of Order: Basic Example in Differential Equations ❖,patrickJMT,https://www.youtube.com/watch?v=oQSFW8BIrY0,1.0.3,1,1,CSE-1
CSE,Mathematics-II ,Cauchy - Euler Equations and Variation of Parameters Problem 4 (Differential Equations),BlackTshirtMathProfessor,https://www.youtube.com/watch?v=8CGtnU4Bn9Q,1.0.5,1,1,CSE-1
CSE,Mathematics-II ,Introduction to the Frobenius Method,Faculty of Khan,https://www.youtube.com/watch?v=_qQLuxYClA4,1.0.6,1,1,CSE-1
CSE,Mathematics-II ,Introduction to improper integrals | AP Calculus BC | Khan Academy,Khan Academy,https://www.youtube.com/watch?v=qv7DM5Ph0vU,2.0.1,2,1,CSE-1
CSE,Mathematics-II ,Dirichlet&#39;s Integral | Volume by Dirichlet&#39;s Integral | Dirichlet&#39;s Integral and its Application,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=ELIM-MJDBJY,2.0.2,2,1,CSE-1
CSE,Mathematics-II ,Definition of the Limit of a Sequence | Real Analysis,Wrath of Math,https://www.youtube.com/watch?v=cTnlHZD5ss4,3.0.2,3,1,CSE-1
CSE,Mathematics-II ,how to use the ratio test for the series of n!/n^n,blackpenredpen,https://www.youtube.com/watch?v=gXAjNtRUVsA,3.0.3,3,1,CSE-1
CSE,Mathematics-II ,D&#39;Alembert&#39;s ratio test,Dr David Boyce,https://www.youtube.com/watch?v=30IPSdqw_Sk,3.0.4,3,1,CSE-1
CSE,Mathematics-II ,Raabe&#39;s Test for Convergence of Series,"Mike, the Mathematician",https://www.youtube.com/watch?v=kWbEmocKUbw,3.0.5,3,1,CSE-1
CSE,Mathematics-II ,Half Range Fourier sine series and cosine series,MEXAMS,https://www.youtube.com/watch?v=liAPB8gVL5o,3.0.7,3,1,CSE-1
CSE,Mathematics-II ,Continuity and Differentiability EXPLAINED with Examples,Ace Tutors,https://www.youtube.com/watch?v=nRv1lPqrx3k,4.0.1,4,1,CSE-1
CSE,Mathematics-II ,Introduction to Complex Functions,Faculty of Khan,https://www.youtube.com/watch?v=iUhwCfz18os,4.0.2,4,1,CSE-1
CSE,Mathematics-II ,How to Build Musical Phrases with 3 Harmonic Functions,MusicCorner,https://www.youtube.com/watch?v=nz1gxyvty2Y,4.0.4,4,1,CSE-1
CSE,Mathematics-II ,How To Find Analytic Function (When u+v or u-v Is Given) | Ekeeda.com - Engineering Mathematics 3,Ekeeda,https://www.youtube.com/watch?v=EwyK6itDmqg,4.0.5,4,1,CSE-1
CSE,Mathematics-II ,Conformal Mapping in Complex Variables,Faculty of Khan,https://www.youtube.com/watch?v=g6gFdyqlwWE,4.0.6,4,1,CSE-1
CSE,Mathematics-II ,MOBIUS TRANSFORMATION ONE SHOT | BILINEAR TRANSFORMATION | COMPLEX ANALYIS ONE SHOT | CONFORMAL MAP,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=u0OeBW-pG-c,4.0.8,4,1,CSE-1
CSE,Mathematics-II ,Complex Integration and Finding Zeros of the Zeta Function,zetamath,https://www.youtube.com/watch?v=uKqC5uHjE4g,5.0.1,5,1,CSE-1
CSE,Mathematics-II ,Complex Analysis 10: Taylor Series,MathsStatsUNSW,https://www.youtube.com/watch?v=CiMXsUoIDp8,5.0.3,5,1,CSE-1
CSE,Mathematics-II ,Phase space &amp; Liouville&#39;s Theorem,Sabetta Talks Math,https://www.youtube.com/watch?v=MFqA1nePCNg,5.0.4,5,1,CSE-1
CSE,Mathematics-II ,Types of Isolated Singularities - Complex Analysis By a Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=sKTyse15UCQ,5.0.5,5,1,CSE-1
CSE,Mathematics-II ,Lecture 1 | Zeros of an Analytic Function | Zeros and Singularities | Complex Analysis,Maths by Nidhi,https://www.youtube.com/watch?v=_mjZJYcER_Q,5.0.6,5,1,CSE-1
CSE,Mathematics-II ,Residue Theorem Example 2 (Plus one more method for computing residues of certain double poles),David Covert,https://www.youtube.com/watch?v=IjajuVi7bs8,5.0.7,5,1,CSE-1
CSE,Mathematics-II ,Evaluating Real Integrals With Cauchy&#39;s Residue Theorem - Complex Analysis By A Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=froX6MHYyHE,5.0.8,5,1,CSE-1
IT,Mathematics-II ,Higher Order Constant Coefficient Differential Equations: y&#39;&#39;&#39;+y&#39;=0 and y&#39;&#39;&#39;&#39;-3y&#39;&#39;&#39;+3y&#39;&#39;-y&#39;=0,Dr. Trefor Bazett,https://www.youtube.com/watch?v=is0F0u62IbY,1.0.1,1,1,IT-1
IT,Mathematics-II ,❖ Reduction of Order: Basic Example in Differential Equations ❖,patrickJMT,https://www.youtube.com/watch?v=oQSFW8BIrY0,1.0.3,1,1,IT-1
IT,Mathematics-II ,Cauchy - Euler Equations and Variation of Parameters Problem 4 (Differential Equations),BlackTshirtMathProfessor,https://www.youtube.com/watch?v=8CGtnU4Bn9Q,1.0.5,1,1,IT-1
IT,Mathematics-II ,Introduction to the Frobenius Method,Faculty of Khan,https://www.youtube.com/watch?v=_qQLuxYClA4,1.0.6,1,1,IT-1
IT,Mathematics-II ,Introduction to improper integrals | AP Calculus BC | Khan Academy,Khan Academy,https://www.youtube.com/watch?v=qv7DM5Ph0vU,2.0.1,2,1,IT-1
IT,Mathematics-II ,Dirichlet&#39;s Integral | Volume by Dirichlet&#39;s Integral | Dirichlet&#39;s Integral and its Application,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=ELIM-MJDBJY,2.0.2,2,1,IT-1
IT,Mathematics-II ,Definition of the Limit of a Sequence | Real Analysis,Wrath of Math,https://www.youtube.com/watch?v=cTnlHZD5ss4,3.0.2,3,1,IT-1
IT,Mathematics-II ,how to use the ratio test for the series of n!/n^n,blackpenredpen,https://www.youtube.com/watch?v=gXAjNtRUVsA,3.0.3,3,1,IT-1
IT,Mathematics-II ,D&#39;Alembert&#39;s ratio test,Dr David Boyce,https://www.youtube.com/watch?v=30IPSdqw_Sk,3.0.4,3,1,IT-1
IT,Mathematics-II ,Raabe&#39;s Test for Convergence of Series,"Mike, the Mathematician",https://www.youtube.com/watch?v=kWbEmocKUbw,3.0.5,3,1,IT-1
IT,Mathematics-II ,Half Range Fourier sine series and cosine series,MEXAMS,https://www.youtube.com/watch?v=liAPB8gVL5o,3.0.7,3,1,IT-1
IT,Mathematics-II ,Continuity and Differentiability EXPLAINED with Examples,Ace Tutors,https://www.youtube.com/watch?v=nRv1lPqrx3k,4.0.1,4,1,IT-1
IT,Mathematics-II ,Introduction to Complex Functions,Faculty of Khan,https://www.youtube.com/watch?v=iUhwCfz18os,4.0.2,4,1,IT-1
IT,Mathematics-II ,How to Build Musical Phrases with 3 Harmonic Functions,MusicCorner,https://www.youtube.com/watch?v=nz1gxyvty2Y,4.0.4,4,1,IT-1
IT,Mathematics-II ,How To Find Analytic Function (When u+v or u-v Is Given) | Ekeeda.com - Engineering Mathematics 3,Ekeeda,https://www.youtube.com/watch?v=EwyK6itDmqg,4.0.5,4,1,IT-1
IT,Mathematics-II ,Conformal Mapping in Complex Variables,Faculty of Khan,https://www.youtube.com/watch?v=g6gFdyqlwWE,4.0.6,4,1,IT-1
IT,Mathematics-II ,MOBIUS TRANSFORMATION ONE SHOT | BILINEAR TRANSFORMATION | COMPLEX ANALYIS ONE SHOT | CONFORMAL MAP,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=u0OeBW-pG-c,4.0.8,4,1,IT-1
IT,Mathematics-II ,Complex Integration and Finding Zeros of the Zeta Function,zetamath,https://www.youtube.com/watch?v=uKqC5uHjE4g,5.0.1,5,1,IT-1
IT,Mathematics-II ,Complex Analysis 10: Taylor Series,MathsStatsUNSW,https://www.youtube.com/watch?v=CiMXsUoIDp8,5.0.3,5,1,IT-1
IT,Mathematics-II ,Phase space &amp; Liouville&#39;s Theorem,Sabetta Talks Math,https://www.youtube.com/watch?v=MFqA1nePCNg,5.0.4,5,1,IT-1
IT,Mathematics-II ,Types of Isolated Singularities - Complex Analysis By a Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=sKTyse15UCQ,5.0.5,5,1,IT-1
IT,Mathematics-II ,Lecture 1 | Zeros of an Analytic Function | Zeros and Singularities | Complex Analysis,Maths by Nidhi,https://www.youtube.com/watch?v=_mjZJYcER_Q,5.0.6,5,1,IT-1
IT,Mathematics-II ,Residue Theorem Example 2 (Plus one more method for computing residues of certain double poles),David Covert,https://www.youtube.com/watch?v=IjajuVi7bs8,5.0.7,5,1,IT-1
IT,Mathematics-II ,Evaluating Real Integrals With Cauchy&#39;s Residue Theorem - Complex Analysis By A Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=froX6MHYyHE,5.0.8,5,1,IT-1
CSE,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-1],SMART ENGINEER BABU,https://youtu.be/4o3DG2mh7PY?si=J9HRInhrEBxr_2rJ,1.0.1,1,3,CSE-3
CSE,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-2],SMART ENGINEER BABU,https://youtu.be/n5fqWqbzKlk?si=bSXsP_KjHw7KbxX2,2.0.1,2,3,CSE-3
CSE,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-3],SMART ENGINEER BABU,https://youtu.be/pTIJuiCQ280?si=G7yg0spmjB2Nrncm,3.0.1,3,3,CSE-3
CSE,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-4],SMART ENGINEER BABU,https://youtu.be/A__9_Gl0O0s?si=u-jK8l8inktlFTE3,4.0.1,4,3,CSE-3
CSE,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-5],SMART ENGINEER BABU,https://youtu.be/jYMoLqBfFdw?si=hipfH7LU5slxVVOa,5.0.1,5,3,CSE-3
IT,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-1],SMART ENGINEER BABU,https://youtu.be/4o3DG2mh7PY?si=J9HRInhrEBxr_2rJ,1.0.1,1,3,IT-3
IT,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-2],SMART ENGINEER BABU,https://youtu.be/n5fqWqbzKlk?si=bSXsP_KjHw7KbxX2,2.0.1,2,3,IT-3
IT,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-3],SMART ENGINEER BABU,https://youtu.be/pTIJuiCQ280?si=G7yg0spmjB2Nrncm,3.0.1,3,3,IT-3
IT,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-4],SMART ENGINEER BABU,https://youtu.be/A__9_Gl0O0s?si=u-jK8l8inktlFTE3,4.0.1,4,3,IT-3
IT,"CONSTITUTION OF INDIA, LAW AND ENGINEERING",CONSTITUTION OF INDIA - FULL EXPLANATION [UNIT-5],SMART ENGINEER BABU,https://youtu.be/jYMoLqBfFdw?si=hipfH7LU5slxVVOa,5.0.1,5,3,IT-3
